time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,angular_deviation_t1_deg,angular_deviation_t2_deg,angular_deviation_normal_deg,angular_deviation_deg,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
0.438000000,0,0.526321316,0.010198982,0.152736094,0.531341733,0.002540580,0.156815705,0.545553238,-0.047539770,0.126348736,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005020417,-0.007658402,0.004079610,0.039867464,0.019273229,0.004246158,-7.718331546,1.135620902,-0.000000000,7.801427862,-0.020571850,0.013851041,-0.005589206,0.000000000,0.000000000,0.000000000,0.326123162,0.087468732,-0.048527587,3.502080266,-2.448939165,1.314033032,2.164599758,1.239105062,0.502101779,1.235831242,-1.014020951,1.657753721,1.279880745,0.131174606,-0.349547724,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,3.205806391,-0.632478426,-1.965486903,1.934105504,1.974265344,-0.362514155,0.000000000,3,0.574884458,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.417413361,-0.100837055,-0.803783715,0.903984541,0.908307058,-0.639178953,-0.520276894
0.439000000,0,0.526300118,0.010211486,0.152729577,0.531341733,0.002540580,0.156815705,0.545525907,-0.047519880,0.126321596,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005041615,-0.007670906,0.004086128,0.039541071,0.019181264,0.004312597,-7.737067264,1.130853652,0.000000000,7.819273612,-0.021471747,0.013863858,-0.005486567,0.000000000,0.000000000,0.000000000,0.324837096,0.090075112,-0.052138360,3.625543652,-2.452121735,1.301748137,2.124635751,1.154913099,0.517549590,1.209329547,-1.011197448,1.673404844,1.279011663,0.114940753,-0.348216296,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,3.179304696,-0.629654924,-1.949835781,1.933236422,1.958031491,-0.361182728,0.000000000,3,0.580611861,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.400616811,-0.200441490,-0.804037725,1.041835901,0.874241991,-0.528169624,-0.543829492
0.440000000,0,0.526275261,0.010221606,0.152718200,0.531341733,0.002540580,0.156815705,0.545495538,-0.047502352,0.126290020,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005066471,-0.007681026,0.004097505,0.039226287,0.019076205,0.004361733,-7.755132163,1.125215283,-0.000000000,7.836337429,-0.021730287,0.012811185,-0.005855968,0.000000000,0.000000000,0.000000000,0.320192063,0.092386277,-0.045885586,3.663790278,-2.354082466,1.351814471,2.140467881,1.082046116,0.510381829,1.180716414,-1.002406729,1.696201619,1.276534552,0.094296983,-0.343760622,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,3.150691563,-0.620864205,-1.927039006,1.930759311,1.937387721,-0.356727054,0.000000000,3,0.585856692,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.352767844,-0.307151550,-0.757278962,1.151978106,0.897375386,-0.450073553,-0.545094682
0.441000000,0,0.526253864,0.010232286,0.152710592,0.531341733,0.002540580,0.156815705,0.545468959,-0.047484138,0.126262199,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005087869,-0.007691706,0.004105113,0.038907108,0.018983410,0.004410988,-7.773448202,1.120277628,-0.000000000,7.853758267,-0.020940545,0.014281340,-0.006423227,0.000000000,0.000000000,0.000000000,0.323047368,0.091167825,-0.050766529,3.561399806,-2.493702913,1.424416383,2.038114727,1.092627476,0.525377675,1.147096905,-0.991168854,1.723891351,1.273525722,0.069486808,-0.337975810,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,3.117072054,-0.609626329,-1.899349274,1.927750481,1.912577547,-0.350942242,0.000000000,3,0.586805609,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.409903198,-0.314655819,-0.841638804,1.120286961,0.815497734,-0.459966252,-0.556439347
0.442000000,0,0.526232944,0.010248294,0.152704591,0.531341733,0.002540580,0.156815705,0.545443833,-0.047460321,0.126236108,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005108788,-0.007707714,0.004111114,0.038589004,0.018893505,0.004444571,-7.791696116,1.115390942,-0.000000000,7.871126051,-0.020255757,0.015670740,-0.005698980,0.000000000,0.000000000,0.000000000,0.322502728,0.088119683,-0.043280392,3.473083664,-2.627729924,1.331154693,1.990850157,1.157377180,0.511790491,1.103669235,-0.985360420,1.756144279,1.272207235,0.039369612,-0.334997706,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,3.073644384,-0.603817895,-1.867096346,1.926431994,1.882460350,-0.347964137,0.000000000,3,0.582802435,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.496012284,-0.184076785,-0.935653401,0.978655932,0.787681789,-0.538010472,-0.534350356
0.443000000,0,0.526209781,0.010256329,0.152695982,0.531341733,0.002540580,0.156815705,0.545416224,-0.047444801,0.126207963,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005131952,-0.007715749,0.004119723,0.038282545,0.018797388,0.004479185,-7.809277937,1.110158511,-0.000000000,7.887792709,-0.021431390,0.014097708,-0.006847594,0.000000000,0.000000000,0.000000000,0.319116480,0.090496777,-0.036613194,3.633575717,-2.479603925,1.481178444,1.989027822,1.084777507,0.502764518,1.053014753,-0.988550583,1.789232548,1.273635294,0.006687013,-0.336727422,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,3.022989902,-0.607008058,-1.834008077,1.927860053,1.849777751,-0.349693853,0.000000000,3,0.585873385,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.426621029,-0.364957438,-0.866760753,1.183691972,0.805957099,-0.425694588,-0.533011024
0.444000000,0,0.526187054,0.010265804,0.152685422,0.531341733,0.002540580,0.156815705,0.545388836,-0.047427710,0.126177441,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005154679,-0.007725224,0.004130283,0.037968041,0.018703091,0.004518495,-7.827322692,1.105064673,0.000000000,7.904944557,-0.020645610,0.011614723,-0.004921490,0.000000000,0.000000000,0.000000000,0.315853403,0.086417231,-0.038343097,3.532133597,-2.248829529,1.238073918,1.981899530,1.168637433,0.507212703,1.002667960,-0.990524818,1.816367330,1.274906763,-0.022931995,-0.337821897,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.972643109,-0.608982294,-1.806873295,1.929131522,1.820158743,-0.350788328,0.000000000,3,0.582638760,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.301998407,-0.135539157,-0.733301426,0.960354921,0.809078768,-0.557688098,-0.527963484
0.445000000,0,0.526166216,0.010280312,0.152679569,0.531341733,0.002540580,0.156815705,0.545364956,-0.047405269,0.126152128,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005175516,-0.007739733,0.004136136,0.037659113,0.018617808,0.004533754,-7.845037267,1.100308961,-0.000000000,7.921823624,-0.019520826,0.013342197,-0.004509487,0.000000000,0.000000000,0.000000000,0.315567390,0.080936926,-0.027898896,3.384970411,-2.414198095,1.184569897,1.933017702,1.296978311,0.484428554,0.957466869,-0.984563836,1.827481243,1.274077546,-0.042990713,-0.334747222,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.927442018,-0.603021312,-1.795759381,1.928302305,1.800100026,-0.347713653,0.000000000,3,0.584354171,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.409786672,0.048644414,-0.857519432,0.742350101,0.786705230,-0.705335827,-0.491013363
0.446000000,0,0.526147818,0.010293091,0.152676356,0.531341733,0.002540580,0.156815705,0.545343752,-0.047384482,0.126129479,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005193915,-0.007752511,0.004139349,0.037346658,0.018544106,0.004550493,-7.862953619,1.096224323,-0.000000000,7.939001661,-0.019849118,0.012638057,-0.004515627,0.000000000,0.000000000,0.000000000,0.317032702,0.081621820,-0.022879838,3.431605092,-2.349747845,1.186473306,1.855483815,1.269761886,0.477141447,0.916791452,-0.975730819,1.820934732,1.272658631,-0.052967933,-0.330131553,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.886766601,-0.594188295,-1.802305893,1.926883390,1.790122805,-0.343097984,0.000000000,3,0.575645506,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.389247615,0.012549533,-0.840046591,0.792107884,0.748611129,-0.660196677,-0.482945402
0.447000000,0,0.526130036,0.010302308,0.152670604,0.531341733,0.002540580,0.156815705,0.545322970,-0.047367459,0.126104605,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005211696,-0.007761728,0.004145101,0.037039490,0.018470862,0.004570772,-7.880568558,1.092192250,-0.000000000,7.955893709,-0.017703195,0.012261169,-0.004044871,0.000000000,0.000000000,0.000000000,0.312086023,0.075511785,-0.015342908,3.147504906,-2.316048947,1.127495253,1.877588558,1.414126909,0.459236701,0.876229769,-0.966195400,1.803793880,1.271118400,-0.057863905,-0.325158009,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.846204918,-0.584652876,-1.819446744,1.925343159,1.785226833,-0.338124440,0.000000000,3,0.579214956,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.384971205,0.238945282,-0.834238008,0.491766758,0.776127761,-0.870184995,-0.451089321
0.448000000,0,0.526110004,0.010310772,0.152663121,0.531341733,0.002540580,0.156815705,0.545300875,-0.047351101,0.126078503,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005231728,-0.007770192,0.004152584,0.036740860,0.018397800,0.004574642,-7.897687341,1.088050076,0.000000000,7.972284384,-0.019523384,0.010740374,-0.006029149,0.000000000,0.000000000,0.000000000,0.306709711,0.076710360,-0.006103671,3.393597535,-2.172123944,1.384449845,1.908268966,1.376851337,0.440920448,0.833961127,-0.954501511,1.786176009,1.268983528,-0.063317075,-0.319102222,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.803936276,-0.572958987,-1.837064616,1.923208287,1.779773663,-0.332068654,0.000000000,3,0.579161353,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.330644754,0.021475177,-0.768915648,0.742143120,0.821691775,-0.769470682,-0.437153097
0.449000000,0,0.526094212,0.010318901,0.152660632,0.531341733,0.002540580,0.156815705,0.545282520,-0.047335135,0.126057174,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005247520,-0.007778321,0.004155073,0.036434043,0.018337813,0.004593624,-7.915280481,1.084764532,-0.000000000,7.989266499,-0.018553786,0.007490931,-0.005432124,0.000000000,0.000000000,0.000000000,0.304603598,0.069600791,-0.015000188,3.266423041,-1.867658691,1.311383756,1.883181373,1.538165440,0.456391203,0.797491686,-0.934195835,1.776034456,1.264482009,-0.070953233,-0.308510995,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.767466835,-0.552653311,-1.847206169,1.918706768,1.772137506,-0.321477427,0.000000000,3,0.573021569,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.158958863,0.243832589,-0.586280395,0.493085959,0.809799433,-0.971026501,-0.433838204
0.450000000,0,0.526078030,0.010328114,0.152652103,0.531341733,0.002540580,0.156815705,0.545264939,-0.047317842,0.126030134,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005263703,-0.007787535,0.004163601,0.036133908,0.018274532,0.004590572,-7.932481735,1.081128960,-0.000000000,8.005817029,-0.019829442,0.008857560,-0.009658548,0.000000000,0.000000000,0.000000000,0.301651425,0.076239496,-0.006768415,3.438960562,-1.993856793,1.853470395,1.876294547,1.365979663,0.443500826,0.769449658,-0.900913046,1.783950153,1.256302638,-0.085131949,-0.291046518,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.739424807,-0.519370522,-1.839290472,1.910527397,1.757958789,-0.304012950,0.000000000,3,0.579796972,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.235702835,-0.244156000,-0.676648517,0.951325965,0.814998477,-0.715835201,-0.439492995
0.451000000,0,0.526061359,0.010339538,0.152645662,0.531341733,0.002540580,0.156815705,0.545247073,-0.047298301,0.126005264,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005280374,-0.007798958,0.004170043,0.035834938,0.018211863,0.004584208,-7.949614682,1.077503689,-0.000000000,8.022305641,-0.017575710,0.010768032,-0.007225616,0.000000000,0.000000000,0.000000000,0.303968722,0.068890059,-0.000978277,3.140471136,-2.177912250,1.540718177,1.788306117,1.542246373,0.427594514,0.742035933,-0.866821890,1.819155543,1.247948046,-0.112857555,-0.273073713,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.712011082,-0.485279366,-1.804085082,1.902172805,1.730233183,-0.286040144,0.000000000,3,0.582935809,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.343476487,0.152065068,-0.811941354,0.516205674,0.759856515,-0.957436114,-0.403313943
0.452000000,0,0.526043381,0.010351713,0.152637321,0.531341733,0.002540580,0.156815705,0.545228245,-0.047277863,0.125978440,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005298352,-0.007811133,0.004178384,0.035534532,0.018150551,0.004572444,-7.966827452,1.073915574,0.000000000,8.038882653,-0.018757894,0.012560453,-0.008118767,0.000000000,0.000000000,0.000000000,0.302172261,0.069742464,0.009942046,3.301093234,-2.347826626,1.654753820,1.764271022,1.516874414,0.405015187,0.716504902,-0.848476629,1.869322039,1.244259072,-0.147495975,-0.263294373,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.686480051,-0.466934105,-1.753918586,1.898483831,1.695594763,-0.276260804,0.000000000,3,0.581547968,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.458128122,0.038406246,-0.933850769,0.660376508,0.755003278,-0.878169326,-0.382320441
0.453000000,0,0.526029165,0.010360003,0.152629724,0.531341733,0.002540580,0.156815705,0.545213458,-0.047261482,0.125952946,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005312568,-0.007819423,0.004185981,0.035242643,0.018094039,0.004558052,-7.983550621,1.070581529,0.000000000,8.055012435,-0.018449893,0.010776731,-0.009439831,0.000000000,0.000000000,0.000000000,0.299362422,0.069848186,0.011751565,3.261934067,-2.179715842,1.827084963,1.755193575,1.505243868,0.400045426,0.698807559,-0.848907796,1.925879050,1.246196204,-0.182792896,-0.263299839,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.668782708,-0.467365271,-1.697361574,1.900420963,1.660297842,-0.276266271,0.000000000,3,0.580740825,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.375203970,-0.057125060,-0.847059643,0.718580244,0.764485486,-0.866379219,-0.377875373
0.454000000,0,0.526013087,0.010368135,0.152622089,0.531341733,0.002540580,0.156815705,0.545196189,-0.047245229,0.125926924,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005328646,-0.007827556,0.004193616,0.034943270,0.018034394,0.004553013,-8.000706831,1.067137838,0.000000000,8.071560751,-0.017819898,0.009452523,-0.008832266,0.000000000,0.000000000,0.000000000,0.300539209,0.067383679,0.006321953,3.180197368,-2.056706558,1.751591702,1.682050158,1.552729185,0.409977807,0.687345302,-0.855264640,1.991093573,1.250017734,-0.220465773,-0.266358529,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.657320451,-0.473722115,-1.632147051,1.904242493,1.622624965,-0.279324961,0.000000000,3,0.580617393,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.299999305,0.045370900,-0.784325479,0.603914529,0.719096599,-0.932483973,-0.380538109
0.455000000,0,0.525995930,0.010379822,0.152612995,0.531341733,0.002540580,0.156815705,0.545179165,-0.047225092,0.125899695,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005345803,-0.007839242,0.004202709,0.034647993,0.017975217,0.004524991,-8.017618284,1.063550028,-0.000000000,8.087851483,-0.016979308,0.008763074,-0.008371792,0.000000000,0.000000000,0.000000000,0.295702872,0.061795662,0.017213398,3.070463846,-1.993914342,1.694608344,1.705452114,1.688823880,0.381184767,0.681734853,-0.855929761,2.057250334,1.252176373,-0.256696255,-0.266397299,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.651710002,-0.474387236,-1.565990291,1.906401132,1.586394483,-0.279363731,0.000000000,3,0.573407665,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.300224128,0.230773365,-0.767137032,0.394672417,0.756832710,-1.097216819,-0.336595297
0.456000000,0,0.525978780,0.010387328,0.152606981,0.531341733,0.002540580,0.156815705,0.545162350,-0.047209295,0.125876050,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005362953,-0.007846748,0.004208724,0.034361337,0.017916314,0.004493443,-8.034034069,1.059951351,0.000000000,8.103653515,-0.017120525,0.009225865,-0.008456794,0.000000000,0.000000000,0.000000000,0.293421104,0.062784667,0.024261025,3.091903785,-2.038576336,1.705966041,1.690465124,1.658050399,0.364668588,0.683806695,-0.852489327,2.116475949,1.253174957,-0.286803428,-0.264234784,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.653781844,-0.470946803,-1.506764676,1.907399716,1.556287310,-0.277201216,0.000000000,3,0.582519768,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.334081444,0.190451872,-0.817452153,0.439998406,0.760803240,-1.056781462,-0.324135921
0.457000000,0,0.525961484,0.010395041,0.152601662,0.531341733,0.002540580,0.156815705,0.545145150,-0.047193193,0.125852732,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005380248,-0.007854461,0.004214043,0.034068084,0.017857900,0.004466365,-8.050829658,1.056413054,-0.000000000,8.119844008,-0.018160719,0.010184836,-0.007382512,0.000000000,0.000000000,0.000000000,0.292694806,0.066262474,0.030780719,3.233624950,-2.131127627,1.567942735,1.650366580,1.564781034,0.351580797,0.695761714,-0.852395816,2.163321993,1.255283020,-0.307388283,-0.263772125,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.665736863,-0.470853292,-1.459918632,1.909507778,1.535702455,-0.276738557,0.000000000,3,0.584704900,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.394854638,0.144618970,-0.892358534,0.548217626,0.742683682,-0.936148581,-0.319957796
0.458000000,0,0.525946237,0.010400778,0.152595077,0.531341733,0.002540580,0.156815705,0.545130982,-0.047179172,0.125829093,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005395496,-0.007860198,0.004220628,0.033789593,0.017804206,0.004424173,-8.066772249,1.053031009,0.000000000,8.135212893,-0.017350914,0.008837119,-0.006441376,0.000000000,0.000000000,0.000000000,0.289516999,0.062904065,0.035367812,3.127762024,-2.005857482,1.449536412,1.649991007,1.642131701,0.336125985,0.720603830,-0.858070025,2.189750403,1.259058923,-0.313535776,-0.266308611,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.690578979,-0.476527501,-1.433490222,1.913283682,1.529554962,-0.279275043,0.000000000,3,0.584428588,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.343720105,0.302982492,-0.837172731,0.376362034,0.760673392,-1.047597135,-0.295955255
0.459000000,0,0.525932466,0.010403525,0.152592687,0.531341733,0.002540580,0.156815705,0.545118389,-0.047168218,0.125809897,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005409266,-0.007862945,0.004223018,0.033511994,0.017760634,0.004385164,-8.082664097,1.050249002,0.000000000,8.150612361,-0.015974699,0.008097177,-0.005901233,0.000000000,0.000000000,0.000000000,0.287213631,0.056343703,0.035272147,2.945939647,-1.937039201,1.381423749,1.635291010,1.798405141,0.328643410,0.755605617,-0.864343025,2.193628484,1.262853834,-0.305057188,-0.269152331,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.725580766,-0.482800501,-1.429612141,1.917078593,1.538033551,-0.282118762,0.000000000,3,0.588955272,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.310939158,0.528121368,-0.811383030,0.108611943,0.760854872,-1.245552760,-0.271823740
0.460000000,0,0.525915554,0.010412877,0.152588747,0.531341733,0.002540580,0.156815705,0.545102622,-0.047150375,0.125788533,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.531341733,0.002540580,0.156815705,0.020000000,0.060000000,0.020000000,0.005426179,-0.007872297,0.004226958,0.033227050,0.017706729,0.004341759,-8.098975606,1.046844298,-0.000000000,8.166351012,-0.016360155,0.007888904,-0.004945305,0.000000000,0.000000000,0.000000000,0.281646307,0.055411303,0.046958451,3.000081382,-1.919715679,1.259538389,1.671978339,1.819546904,0.299609318,0.797630143,-0.868499991,2.177822616,1.265845243,-0.284253163,-0.270934231,-1.969975149,-0.381542524,3.623240625,-0.654224759,-1.843090738,0.012966432,2.767605292,-0.486957467,-1.445418008,1.920070002,1.558837575,-0.283900663,0.000000000,3,0.588003455,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.331903081,0.602959502,-0.822143895,0.067277950,0.806558018,-1.267876518,-0.241038146
