time,phase,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,tool_contact_x,tool_contact_y,tool_contact_z,first_contact_tcp_x,first_contact_tcp_y,first_contact_tcp_z,first_contact_x,first_contact_y,first_contact_z,edge_target_x,edge_target_y,edge_target_z,tool_contact_offset_ee_x,tool_contact_offset_ee_y,tool_contact_offset_ee_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,alignment_error_t1_deg,alignment_error_t2_deg,alignment_error_normal_deg,alignment_angle_deg,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,external_force_x,external_force_y,external_force_z,external_moment_x,external_moment_y,external_moment_z,contact_force_bias_x,contact_force_bias_y,contact_force_bias_z,contact_moment_bias_x,contact_moment_bias_y,contact_moment_bias_z,force_after_contact_x,force_after_contact_y,force_after_contact_z,moment_after_contact_x,moment_after_contact_y,moment_after_contact_z,push,nullspace_mode,tau_nullspace_norm,nullspace_damping,disturbance_scale,disturbance_torque_scale,disturbance_point_base_x,disturbance_point_base_y,disturbance_point_base_z,disturbance_force_base_x,disturbance_force_base_y,disturbance_force_base_z,tau_disturbance_1,tau_disturbance_2,tau_disturbance_3,tau_disturbance_4,tau_disturbance_5,tau_disturbance_6,tau_disturbance_7,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_cmd_7
4.265000000,2,0.519435689,0.002498027,0.025492046,0.516440738,-0.002976612,-0.109162341,0.538156478,-0.054890905,-0.002002780,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535310264,-0.059687545,-0.137932708,0.020000000,0.060000000,0.020000000,-0.002994951,-0.005474639,-0.134654387,0.027513510,-0.015654305,-0.005112589,-8.035586506,-1.267801732,0.000000000,8.134984433,-0.003868135,-0.002557474,-0.010805964,-0.001379572,-0.002213062,-0.079957483,-0.069638018,-0.007080130,0.029432476,2.299053372,3.525312662,-54.815517285,-0.036374260,-0.775050606,-0.346940425,1.359872394,-0.654730525,-53.863624331,2.027770766,27.218147313,-0.292510874,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.863726699,-0.771132420,-54.156244503,1.093269648,28.224936311,-0.243418226,0.139306940,3,0.859406965,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.955879877,26.900066596,2.096874848,-13.894092021,0.777475910,-2.765389385,-0.058124672
4.266000000,2,0.519441852,0.002468404,0.025489652,0.516439359,-0.002978825,-0.109242299,0.538162204,-0.054923335,-0.001999614,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535308885,-0.059689758,-0.138012666,0.020000000,0.060000000,0.020000000,-0.003002493,-0.005447228,-0.134731951,0.027597017,-0.015614253,-0.005084302,-8.030859956,-1.265288875,0.000000000,8.129924204,-0.001316619,-0.009207210,-0.008412353,-0.001379572,-0.002213062,-0.079957483,-0.071773897,-0.015423613,0.011382416,1.407801936,4.812965319,-55.106110242,0.117365990,-0.655247737,-0.322193701,1.274722947,-0.443131199,-53.719659369,2.004846749,27.135227552,-0.184195615,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.778577252,-0.559533095,-54.012279540,1.070345631,28.142016550,-0.135102967,0.139386940,3,0.853094185,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.648552951,27.410425435,2.994264152,-14.559789433,0.822621751,-3.209716204,-0.077695968
4.267000000,2,0.519444663,0.002434134,0.025482500,0.516437979,-0.002981038,-0.109322256,0.538163189,-0.054960900,-0.002001128,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535307505,-0.059691971,-0.138092623,0.020000000,0.060000000,0.020000000,-0.003006684,-0.005415172,-0.134804756,0.027683519,-0.015580049,-0.005034525,-8.025999953,-1.262953223,0.000000000,8.124760064,-0.001648505,-0.013765568,-0.008414242,-0.001379572,-0.002213062,-0.079957483,-0.074075937,-0.017599616,-0.002808887,1.366915268,5.741681591,-55.136127701,0.231980944,-0.646263462,-0.308948457,1.200407424,-0.157297705,-53.604720929,1.969624766,27.069236084,-0.038227014,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.704261729,-0.273699600,-53.897341100,1.035123648,28.076025082,0.010865634,0.139466940,3,0.861933595,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.149172645,27.423438001,3.621399047,-14.584147329,0.872575086,-3.319958742,-0.100679913
4.268000000,2,0.519456375,0.002403355,0.025483204,0.516436600,-0.002983251,-0.109402214,0.538174049,-0.054994872,-0.001994335,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535306125,-0.059694185,-0.138172581,0.020000000,0.060000000,0.020000000,-0.003019775,-0.005386606,-0.134885418,0.027770160,-0.015521859,-0.004989949,-8.021125282,-1.259287648,-0.000000000,8.119375356,0.000903201,-0.017077789,-0.006749131,-0.001379572,-0.002213062,-0.079957483,-0.075395017,-0.024944707,-0.016033771,0.500334563,6.425466853,-55.342204339,0.313742577,-0.530282288,-0.284831846,1.143252133,0.180874194,-53.525639426,1.925199795,27.025108663,0.134227971,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.647106438,0.064472299,-53.818259597,0.990698677,28.031897661,0.183320618,0.139546940,3,0.851193539,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.524950894,27.893989533,4.119063741,-15.218335480,0.879564777,-3.692665103,-0.113662841
4.269000000,2,0.519464096,0.002366136,0.025481849,0.516435220,-0.002985464,-0.109482171,0.538179949,-0.055035455,-0.001989905,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535304746,-0.059696398,-0.138252538,0.020000000,0.060000000,0.020000000,-0.003028876,-0.005351600,-0.134964020,0.027854043,-0.015471955,-0.004932502,-8.016430694,-1.256002471,0.000000000,8.114228447,0.003307894,-0.022262293,-0.005488259,-0.001379572,-0.002213062,-0.079957483,-0.076927138,-0.033749682,-0.030648297,-0.367847246,7.456785931,-55.504542230,0.437730392,-0.411098174,-0.261119625,1.100288480,0.547638784,-53.482819910,1.876164821,27.002006328,0.321039156,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.604142785,0.431236889,-53.775440081,0.941663702,28.008795326,0.370131804,0.139626940,3,0.842667486,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.081965555,28.336475045,4.845245520,-15.838318323,0.909415439,-4.098823918,-0.129510344
4.270000000,2,0.519473191,0.002332529,0.025485103,0.516433840,-0.002987677,-0.109562129,0.538187339,-0.055072266,-0.001981116,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535303366,-0.059698611,-0.138332496,0.020000000,0.060000000,0.020000000,-0.003039351,-0.005320206,-0.135047232,0.027932350,-0.015418279,-0.004875281,-8.012055261,-1.252505676,0.000000000,8.109364955,0.005904789,-0.025411828,-0.001786606,-0.001379572,-0.002213062,-0.079957483,-0.078632826,-0.043702014,-0.036559982,-1.285000900,8.137343305,-55.936298888,0.516792230,-0.285814148,-0.244766396,1.070520909,0.927628960,-53.484006730,1.824187020,27.003744063,0.514465177,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.574375215,0.811227065,-53.776626902,0.889685902,28.010533061,0.563557825,0.139706940,3,0.838106747,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.451535127,28.949278367,5.333808221,-16.575359763,0.925082408,-4.505344520,-0.135968453
4.271000000,2,0.519477928,0.002296245,0.025485767,0.516432461,-0.002989890,-0.109642086,0.538188550,-0.055112052,-0.001975534,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535301987,-0.059700824,-0.138412453,0.020000000,0.060000000,0.020000000,-0.003045467,-0.005286135,-0.135127853,0.028005943,-0.015384151,-0.004795864,-8.007987296,-1.249964700,-0.000000000,8.104953565,0.003698923,-0.027766397,-0.001919140,-0.001379572,-0.002213062,-0.079957483,-0.074469386,-0.036686480,-0.053417838,-0.651352098,8.533075411,-55.972164686,0.558052788,-0.374555037,-0.230894995,1.059714161,1.306316968,-53.537282403,1.771437911,27.035064347,0.707186870,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.563568467,1.189915072,-53.829902575,0.836936793,28.041853345,0.756279518,0.139786940,3,0.829334423,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.664242375,28.674384775,5.602042101,-16.148023290,0.933841155,-4.327493374,-0.158418559
4.272000000,2,0.519483663,0.002269553,0.025491250,0.516431081,-0.002992103,-0.109722044,0.538191698,-0.055141622,-0.001965796,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535300607,-0.059703037,-0.138492411,0.020000000,0.060000000,0.020000000,-0.003052582,-0.005261656,-0.135213294,0.028067618,-0.015348233,-0.004732123,-8.004573721,-1.247438597,0.000000000,8.101191487,0.003967627,-0.027811118,0.000074122,-0.001379572,-0.002213062,-0.079957483,-0.068515460,-0.036980676,-0.057866034,-0.752196268,8.478826728,-56.232357114,0.540133561,-0.363551592,-0.220397689,1.076690217,1.669349010,-53.638188862,1.718976155,27.095188668,0.892037172,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.580544523,1.552947115,-53.930809034,0.784475037,28.101977666,0.941129820,0.139866940,3,0.830110903,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.647088847,28.854204932,5.576239056,-16.291099749,0.915983936,-4.370507785,-0.166763362
4.273000000,2,0.519489456,0.002249077,0.025496119,0.516429702,-0.002994316,-0.109802001,0.538194608,-0.055164758,-0.001957330,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535299228,-0.059705250,-0.138572368,0.020000000,0.060000000,0.020000000,-0.003059754,-0.005243393,-0.135298120,0.028120531,-0.015320664,-0.004667430,-8.001662617,-1.245384310,0.000000000,8.097998933,0.004887666,-0.024903373,0.002784595,-0.001379572,-0.002213062,-0.079957483,-0.062615097,-0.034793577,-0.059734708,-0.924265120,7.889804461,-56.568429384,0.457568956,-0.349396264,-0.207929124,1.121222907,1.996294517,-53.785123427,1.669678359,27.182800891,1.058581996,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.625077212,1.879892622,-54.077743599,0.735177241,28.189589889,1.107674644,0.139946940,3,0.824935686,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.351036194,29.111581921,5.202611904,-16.506018851,0.859924534,-4.385481167,-0.170292291
4.274000000,2,0.519491432,0.002239108,0.025498333,0.516428322,-0.002996529,-0.109881959,0.538194462,-0.055176688,-0.001952461,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535297848,-0.059707463,-0.138652326,0.020000000,0.060000000,0.020000000,-0.003063109,-0.005235637,-0.135380292,0.028161112,-0.015304920,-0.004622078,-7.999421598,-1.244147678,-0.000000000,8.095594441,0.003997458,-0.021919583,0.003211889,-0.001379572,-0.002213062,-0.079957483,-0.056164676,-0.026524365,-0.056546514,-0.489427177,7.254579719,-56.658838796,0.371644169,-0.417176350,-0.209846862,1.185500146,2.263216048,-53.977991906,1.627520551,27.295511135,1.194504673,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.689354452,2.146814153,-54.270612078,0.693019433,28.302300133,1.243597321,0.140026940,3,0.825600055,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,4.018502773,28.974798597,4.770951043,-16.239625387,0.823044270,-4.173748753,-0.170135136
4.275000000,2,0.519493536,0.002236397,0.025500359,0.516426943,-0.002998742,-0.109961916,0.538194019,-0.055181186,-0.001948433,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535296468,-0.059709676,-0.138732283,0.020000000,0.060000000,0.020000000,-0.003066594,-0.005235139,-0.135462275,0.028191946,-0.015294425,-0.004571915,-7.997746832,-1.243178388,0.000000000,8.093790638,0.001478254,-0.015284317,0.001482996,-0.001379572,-0.002213062,-0.079957483,-0.047783478,-0.012556200,-0.051880631,0.479952024,5.908612259,-56.512786374,0.201061251,-0.557563644,-0.214423506,1.260872135,2.449346543,-54.195143635,1.596571199,27.420364813,1.289160739,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.764726440,2.332944648,-54.487763807,0.662070081,28.427153811,1.338253387,0.140106940,3,0.826495376,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,3.312975946,28.497330250,3.854482649,-15.553499458,0.749964176,-3.697463442,-0.169537940
4.276000000,2,0.519493452,0.002247281,0.025500383,0.516425563,-0.003000956,-0.110041874,0.538192577,-0.055171470,-0.001946889,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535295089,-0.059711889,-0.138812240,0.020000000,0.060000000,0.020000000,-0.003067889,-0.005248236,-0.135542256,0.028216693,-0.015290138,-0.004545758,-7.996376946,-1.242738206,-0.000000000,8.092369400,-0.000160451,-0.006953511,-0.000370239,-0.001379572,-0.002213062,-0.079957483,-0.040342867,-0.007890486,-0.041470944,1.012485536,4.259725245,-56.335363010,-0.003849209,-0.628118186,-0.219585472,1.340507686,2.532755528,-54.401400703,1.580916812,27.538402613,1.331261349,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.844361992,2.416353633,-54.694020875,0.646415693,28.545191611,1.380353997,0.140186940,3,0.823422518,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.448100445,28.215082934,2.745862870,-15.169598062,0.654305405,-3.348602546,-0.157317345
4.277000000,2,0.519490428,0.002262908,0.025499788,0.516424183,-0.003003169,-0.110121831,0.538188804,-0.055156623,-0.001946361,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535293709,-0.059714102,-0.138892198,0.020000000,0.060000000,0.020000000,-0.003066245,-0.005266077,-0.135621620,0.028238438,-0.015297365,-0.004536010,-7.995148294,-1.243074006,0.000000000,8.091206908,-0.002375980,-0.003724386,-0.001601343,-0.001379572,-0.002213062,-0.079957483,-0.037817560,0.000038972,-0.031041345,1.778153473,3.615707471,-56.235685992,-0.082758826,-0.733380982,-0.236352244,1.421951482,2.504222935,-54.572411393,1.583121289,27.637422866,1.316158063,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,0.925805787,2.387821040,-54.865031564,0.648620171,28.644211864,1.365250710,0.140266940,3,0.825108186,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,2.095770903,27.840073543,2.290591358,-14.631361001,0.636707805,-3.018653151,-0.147199512
4.278000000,2,0.519486730,0.002289389,0.025499798,0.516422804,-0.003005382,-0.110201789,0.538185562,-0.055130289,-0.001945734,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535292330,-0.059716315,-0.138972155,0.020000000,0.060000000,0.020000000,-0.003063926,-0.005294771,-0.135701586,0.028254740,-0.015313915,-0.004552071,-7.994184033,-1.244129311,0.000000000,8.090416312,-0.001259316,0.004440931,0.000349781,-0.001379572,-0.002213062,-0.079957483,-0.031884244,0.001671351,-0.020404297,1.611853603,2.003197544,-56.473237334,-0.286419416,-0.718548641,-0.235494133,1.502413133,2.374567900,-54.710845080,1.600981510,27.718848683,1.249524358,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.006267438,2.258166005,-55.003465252,0.666480391,28.725637681,1.298617005,0.140346940,3,0.822898394,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.258218375,28.071774536,1.225880478,-14.831675141,0.531532943,-2.928745169,-0.132391619
4.279000000,2,0.519478631,0.002318317,0.025497817,0.516421424,-0.003007595,-0.110281746,0.538178488,-0.055101220,-0.001947312,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535290950,-0.059718528,-0.139052113,0.020000000,0.060000000,0.020000000,-0.003057207,-0.005325911,-0.135779563,0.028271410,-0.015342631,-0.004584128,-7.993168704,-1.245993819,0.000000000,8.089700027,-0.003894152,0.010399856,-0.000150525,-0.001379572,-0.002213062,-0.079957483,-0.028453239,0.011267251,-0.008733649,2.541912068,0.829226283,-56.453454394,-0.430869608,-0.847476618,-0.253794023,1.577990465,2.153259136,-54.835686257,1.633445573,27.791618179,1.136292702,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.081844770,2.036857241,-55.128306428,0.698944455,28.798407177,1.185385350,0.140426940,3,0.823979806,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.628033766,27.677917216,0.415620385,-14.212920027,0.483158622,-2.496332371,-0.118717251
4.280000000,2,0.519473096,0.002354007,0.025496094,0.516420045,-0.003009808,-0.110361704,0.538175321,-0.055065018,-0.001948494,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535289571,-0.059720741,-0.139132070,0.020000000,0.060000000,0.020000000,-0.003053052,-0.005363815,-0.135857797,0.028288677,-0.015364891,-0.004636525,-7.992083218,-1.247636835,0.000000000,8.088880753,-0.003748908,0.016233864,0.000802922,-0.001379572,-0.002213062,-0.079957483,-0.025482351,0.011193627,0.002124959,2.557424240,-0.324125893,-56.579243985,-0.574011863,-0.850336580,-0.260930422,1.649501605,1.853256793,-54.958638248,1.678421819,27.862310833,0.983215858,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.153355910,1.736854898,-55.251258419,0.743920701,28.869099831,1.032308506,0.140506940,3,0.832552869,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.026236988,27.766452949,-0.359286641,-14.257509459,0.422454229,-2.388869433,-0.105802539
4.281000000,2,0.519460439,0.002388775,0.025489803,0.516418665,-0.003012021,-0.110441661,0.538165363,-0.055029667,-0.001954163,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535288191,-0.059722954,-0.139212028,0.020000000,0.060000000,0.020000000,-0.003041774,-0.005400796,-0.135931465,0.028311621,-0.015400018,-0.004701081,-7.990649209,-1.250099724,-0.000000000,8.087844219,-0.005535747,0.021182314,-0.000000863,-0.001379572,-0.002213062,-0.079957483,-0.025285900,0.015395758,0.022543200,3.178823252,-1.247563634,-56.514500547,-0.683118136,-0.931942575,-0.289765824,1.715911314,1.495535143,-55.082538758,1.732750229,27.932073038,0.800971981,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.219765619,1.379133248,-55.375158930,0.798249111,28.938862036,0.850064629,0.140586940,3,0.840349345,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.480016257,27.484625426,-1.009513865,-13.836303164,0.402408894,-2.087868458,-0.081510516
4.282000000,2,0.519454825,0.002425761,0.025485756,0.516417286,-0.003014234,-0.110521619,0.538163765,-0.054991994,-0.001956911,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535286811,-0.059725167,-0.139291985,0.020000000,0.060000000,0.020000000,-0.003037540,-0.005439994,-0.136007375,0.028338808,-0.015411282,-0.004776845,-7.988954614,-1.251281489,0.000000000,8.086352774,-0.004982943,0.023730577,-0.000726890,-0.001379572,-0.002213062,-0.079957483,-0.027725085,0.010872444,0.037651609,2.984090997,-1.697575984,-56.445279044,-0.731825639,-0.899671696,-0.306214210,1.774894722,1.103866544,-55.199842481,1.792607434,27.997346587,0.601726576,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.278749028,0.987464648,-55.492462653,0.858106315,29.004135585,0.650819224,0.140666940,3,0.844964722,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.727344943,27.552206250,-1.319015518,-13.961700010,0.393366923,-2.112720642,-0.060329889
4.283000000,2,0.519446585,0.002461400,0.025478326,0.516415906,-0.003016447,-0.110601576,0.538158999,-0.054956055,-0.001962598,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535285432,-0.059727380,-0.139371943,0.020000000,0.060000000,0.020000000,-0.003030679,-0.005477847,-0.136079902,0.028375113,-0.015427167,-0.004845322,-7.986750288,-1.252671482,0.000000000,8.084390268,-0.006497123,0.025492419,-0.003112690,-0.001379572,-0.002213062,-0.079957483,-0.031145672,0.014275685,0.039731962,3.450210018,-2.003240646,-56.202096015,-0.759639417,-0.959998424,-0.315580197,1.818841466,0.705718596,-55.294168237,1.853890050,28.048367639,0.399408793,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.322695772,0.589316701,-55.586788409,0.919388932,29.055156638,0.448501441,0.140746940,3,0.855140646,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.891365470,27.230035060,-1.540866133,-13.582922409,0.395989098,-1.914560233,-0.059320261
4.284000000,2,0.519444598,0.002491640,0.025470313,0.516414526,-0.003018660,-0.110681534,0.538161298,-0.054925579,-0.001968185,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535284052,-0.059729594,-0.139451900,0.020000000,0.060000000,0.020000000,-0.003030072,-0.005510300,-0.136151847,0.028417965,-0.015426287,-0.004919656,-7.984162333,-1.253145704,-0.000000000,8.081907096,-0.004721604,0.026893890,-0.004694143,-0.001379572,-0.002213062,-0.079957483,-0.035844520,0.008488702,0.054915849,2.925953947,-2.185295157,-56.031352791,-0.771597826,-0.885156134,-0.330009343,1.840935668,0.324919799,-55.346736442,1.913350643,28.075066574,0.206204388,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.344789973,0.208517904,-55.639356613,0.978849524,29.081855572,0.255297036,0.140826940,3,0.866816959,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.992011109,27.381711223,-1.668095390,-13.895051237,0.404768858,-2.069490357,-0.040746091
4.285000000,2,0.519441304,0.002522650,0.025460428,0.516413147,-0.003020873,-0.110761491,0.538163310,-0.054894230,-0.001975159,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535282673,-0.059731807,-0.139531858,0.020000000,0.060000000,0.020000000,-0.003028157,-0.005543523,-0.136221919,0.028468452,-0.015422262,-0.005010275,-7.981108094,-1.253555782,-0.000000000,8.078953429,-0.004415973,0.027730536,-0.007009415,-0.001379572,-0.002213062,-0.079957483,-0.041303217,0.006659584,0.069521446,2.849414065,-2.252304701,-55.785377183,-0.767695942,-0.870529573,-0.350985796,1.830637827,-0.023797390,-55.343277567,1.968702811,28.068382282,0.029470496,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.334492132,-0.140199285,-55.635897739,1.034201693,29.075171280,0.078563144,0.140906940,3,0.871010587,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-1.044977675,27.293131012,-1.728277194,-13.880945095,0.426688134,-2.078414787,-0.020198987
4.286000000,2,0.519439887,0.002544726,0.025449273,0.516411767,-0.003023086,-0.110841449,0.538166902,-0.054872221,-0.001982755,0.519187467,0.001429595,0.050033008,0.537712564,-0.055833859,0.001300196,0.535281293,-0.059734020,-0.139611815,0.020000000,0.060000000,0.020000000,-0.003028120,-0.005567812,-0.136290721,0.028528262,-0.015412543,-0.005092771,-7.977535185,-1.253579585,0.000000000,8.075427506,-0.005545289,0.026944579,-0.009985149,-0.001379572,-0.002213062,-0.079957483,-0.047153898,0.006442071,0.080256061,3.130857337,-2.008545058,-55.472460947,-0.725269147,-0.901044202,-0.373681815,1.786098818,-0.330335883,-55.275053101,2.019331739,28.024028628,-0.125722637,0.496145695,0.116401895,0.292620172,0.934501118,-1.006788998,-0.049092648,1.289953123,-0.446737779,-55.567673273,1.084830621,29.030817626,-0.076629990,0.140986940,3,0.876931448,2.000000000,0.000000000,1.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.938638707,27.006631811,-1.591055597,-13.602990079,0.473125989,-1.994409739,-0.005829864
